,year,state,race,gender,total,party
1137,1988,South Carolina,Other,Male,13332.0,republican
1138,1988,South Carolina,White,Female,1202168.0,republican
1139,1988,South Carolina,White,Male,1163646.0,republican
1140,1988,South Dakota,Black,Female,1230.0,republican
1141,1988,South Dakota,Black,Male,1931.0,republican
1142,1988,South Dakota,Other,Female,26628.0,republican
1143,1988,South Dakota,Other,Male,25597.0,republican
1144,1988,South Dakota,White,Female,326854.0,republican
1145,1988,South Dakota,White,Male,315904.0,republican
1146,1988,Tennessee,Black,Female,410266.0,republican
1147,1988,Tennessee,Black,Male,355686.0,republican
1148,1988,Tennessee,Other,Female,19519.0,republican
1149,1988,Tennessee,Other,Male,18501.0,republican
1150,1988,Tennessee,White,Female,2070075.0,republican
1151,1988,Tennessee,White,Male,1948385.0,republican
1152,1988,Texas,Black,Female,1033463.0,republican
1153,1988,Texas,Black,Male,960928.0,republican
1154,1988,Texas,Other,Female,181357.0,republican
1155,1988,Texas,Other,Male,179608.0,republican
1156,1988,Texas,White,Female,7244391.0,republican
1157,1988,Texas,White,Male,7067399.0,republican
1158,1988,Utah,Black,Female,4815.0,republican
1159,1988,Utah,Black,Male,6830.0,republican
1160,1988,Utah,Other,Female,28285.0,republican
1161,1988,Utah,Other,Male,27176.0,republican
1162,1988,Utah,White,Female,816800.0,republican
1163,1988,Utah,White,Male,805468.0,republican
1164,1988,Vermont,Black,Female,781.0,republican
1165,1988,Vermont,Black,Male,1053.0,republican
1166,1988,Vermont,Other,Female,2309.0,republican
1167,1988,Vermont,Other,Male,2142.0,republican
1168,1988,Vermont,White,Female,277821.0,republican
1169,1988,Vermont,White,Male,265652.0,republican
1170,1988,Virginia,Black,Female,591712.0,republican
1171,1988,Virginia,Black,Male,543306.0,republican
1172,1988,Virginia,Other,Female,82640.0,republican
1173,1988,Virginia,Other,Male,76574.0,republican
1174,1988,Virginia,White,Female,2403450.0,republican
1175,1988,Virginia,White,Male,2339225.0,republican
1176,1988,Washington,Black,Female,65406.0,democrat
1177,1988,Washington,Black,Male,75684.0,democrat
1178,1988,Washington,Other,Female,140943.0,democrat
1179,1988,Washington,Other,Male,129524.0,democrat
1180,1988,Washington,White,Female,2130570.0,democrat
1181,1988,Washington,White,Male,2097784.0,democrat
1182,1988,West Virginia,Black,Female,30911.0,democrat
1183,1988,West Virginia,Black,Male,27057.0,democrat
1184,1988,West Virginia,Other,Female,4928.0,democrat
1185,1988,West Virginia,Other,Male,4511.0,democrat
1186,1988,West Virginia,White,Female,914297.0,democrat
1187,1988,West Virginia,White,Male,848523.0,democrat
1188,1988,Wisconsin,Black,Female,121613.0,democrat
1189,1988,Wisconsin,Black,Male,109700.0,democrat
1190,1988,Wisconsin,Other,Female,43190.0,democrat
1191,1988,Wisconsin,Other,Male,42133.0,democrat
1192,1988,Wisconsin,White,Female,2299863.0,democrat
1193,1988,Wisconsin,White,Male,2205866.0,democrat
1194,1988,Wyoming,Black,Female,1681.0,republican
1195,1988,Wyoming,Black,Male,2025.0,republican
1196,1988,Wyoming,Other,Female,6203.0,republican
1197,1988,Wyoming,Other,Male,5883.0,republican
1198,1988,Wyoming,White,Female,223558.0,republican
1199,1988,Wyoming,White,Male,225730.0,republican
1200,1992.0,Alabama,Black,Female,571306.0,republican
1201,1992.0,Alabama,Black,Male,489321.0,republican
1202,1992.0,Alabama,Other,Female,21547.0,republican
1203,1992.0,Alabama,Other,Male,20160.0,republican
1204,1992.0,Alabama,White,Female,1567806.0,republican
1205,1992.0,Alabama,White,Male,1483874.0,republican
1206,1992.0,Alaska,Black,Female,11304.0,republican
1207,1992.0,Alaska,Black,Male,13440.0,republican
1208,1992.0,Alaska,Other,Female,57606.0,republican
1209,1992.0,Alaska,Other,Male,57094.0,republican
1210,1992.0,Alaska,White,Female,209932.0,republican
1211,1992.0,Alaska,White,Male,239360.0,republican
1212,1992.0,Arizona,Black,Female,61492.0,republican
1213,1992.0,Arizona,Black,Male,66125.0,republican
1214,1992.0,Arizona,Other,Female,152599.0,republican
1215,1992.0,Arizona,Other,Male,144831.0,republican
1216,1992.0,Arizona,White,Female,1764412.0,republican
1217,1992.0,Arizona,White,Male,1726281.0,republican
1218,1992.0,Arkansas,Black,Female,206673.0,democrat
1219,1992.0,Arkansas,Black,Male,180059.0,democrat
1220,1992.0,Arkansas,Other,Female,13758.0,democrat
1221,1992.0,Arkansas,Other,Male,12662.0,democrat
1222,1992.0,Arkansas,White,Female,1028350.0,democrat
1223,1992.0,Arkansas,White,Male,974482.0,democrat
1224,1992.0,California,Black,Female,1209410.0,democrat
1225,1992.0,California,Black,Male,1185200.0,democrat
1226,1992.0,California,Other,Female,1832168.0,democrat
1227,1992.0,California,Other,Male,1760119.0,democrat
1228,1992.0,California,White,Female,12434181.0,democrat
1229,1992.0,California,White,Male,12553581.0,democrat
1230,1992.0,Colorado,Black,Female,72371.0,democrat
1231,1992.0,Colorado,Black,Male,75541.0,democrat
1232,1992.0,Colorado,Other,Female,53795.0,democrat
1233,1992.0,Colorado,Other,Male,50552.0,democrat
1234,1992.0,Colorado,White,Female,1630712.0,democrat
1235,1992.0,Colorado,White,Male,1612968.0,democrat
1236,1992.0,Connecticut,Black,Female,155200.0,democrat
1237,1992.0,Connecticut,Black,Male,141277.0,democrat
1238,1992.0,Connecticut,Other,Female,33865.0,democrat
1239,1992.0,Connecticut,Other,Male,34211.0,democrat
1240,1992.0,Connecticut,White,Female,1513740.0,democrat
1241,1992.0,Connecticut,White,Male,1422419.0,democrat
1242,1992.0,Delaware,Black,Female,64290.0,democrat
1243,1992.0,Delaware,Black,Male,58189.0,democrat
1244,1992.0,Delaware,Other,Female,6966.0,democrat
1245,1992.0,Delaware,Other,Male,6537.0,democrat
1246,1992.0,Delaware,White,Female,286185.0,democrat
1247,1992.0,Delaware,White,Male,272758.0,democrat
1248,1992.0,Florida,Black,Female,1007336.0,republican
1249,1992.0,Florida,Black,Male,926390.0,republican
1250,1992.0,Florida,Other,Female,119824.0,republican
1251,1992.0,Florida,Other,Male,109437.0,republican
1252,1992.0,Florida,White,Female,5898145.0,republican
1253,1992.0,Florida,White,Male,5589421.0,republican
1254,1992.0,Georgia,Black,Female,996260.0,democrat
1255,1992.0,Georgia,Black,Male,877933.0,democrat
1256,1992.0,Georgia,Other,Female,54346.0,democrat
1257,1992.0,Georgia,Other,Male,52953.0,democrat
1258,1992.0,Georgia,White,Female,2450179.0,democrat
1259,1992.0,Georgia,White,Male,2385532.0,democrat
1260,1992.0,Hawaii,Black,Female,13200.0,democrat
1261,1992.0,Hawaii,Black,Male,19546.0,democrat
1262,1992.0,Hawaii,Other,Female,377693.0,democrat
1263,1992.0,Hawaii,Other,Male,361004.0,democrat
1264,1992.0,Hawaii,White,Female,178300.0,democrat
1265,1992.0,Hawaii,White,Male,208870.0,democrat
1266,1992.0,Idaho,Black,Female,1730.0,republican
1267,1992.0,Idaho,Black,Male,2345.0,republican
1268,1992.0,Idaho,Other,Female,12844.0,republican
1269,1992.0,Idaho,Other,Male,12371.0,republican
1270,1992.0,Idaho,White,Female,522777.0,republican
1271,1992.0,Idaho,White,Male,519618.0,republican
1272,1992.0,Illinois,Black,Female,942506.0,democrat
1273,1992.0,Illinois,Black,Male,828403.0,democrat
1274,1992.0,Illinois,Other,Female,179039.0,democrat
1275,1992.0,Illinois,Other,Male,174145.0,democrat
1276,1992.0,Illinois,White,Female,4882557.0,democrat
1277,1992.0,Illinois,White,Male,4687534.0,democrat
1278,1992.0,Indiana,Black,Female,240534.0,republican
1279,1992.0,Indiana,Black,Male,215043.0,republican
1280,1992.0,Indiana,Other,Female,27707.0,republican
1281,1992.0,Indiana,Other,Male,26632.0,republican
1282,1992.0,Indiana,White,Female,2648727.0,republican
1283,1992.0,Indiana,White,Male,2515904.0,republican
1284,1992.0,Iowa,Black,Female,25908.0,democrat
1285,1992.0,Iowa,Black,Male,26301.0,democrat
1286,1992.0,Iowa,Other,Female,17668.0,democrat
1287,1992.0,Iowa,Other,Male,17678.0,democrat
1288,1992.0,Iowa,White,Female,1405758.0,democrat
1289,1992.0,Iowa,White,Male,1325088.0,democrat
1290,1992.0,Kansas,Black,Female,75466.0,republican
1291,1992.0,Kansas,Black,Male,76227.0,republican
1292,1992.0,Kansas,Other,Female,29560.0,republican
1293,1992.0,Kansas,Other,Male,29030.0,republican
1294,1992.0,Kansas,White,Female,1182805.0,republican
1295,1992.0,Kansas,White,Male,1139306.0,republican
1296,1992.0,Kentucky,Black,Female,142370.0,democrat
1297,1992.0,Kentucky,Black,Male,129477.0,democrat
1298,1992.0,Kentucky,Other,Female,12722.0,democrat
1299,1992.0,Kentucky,Other,Male,11530.0,democrat
1300,1992.0,Kentucky,White,Female,1783705.0,democrat
1301,1992.0,Kentucky,White,Male,1685665.0,democrat
1302,1992.0,Louisiana,Black,Female,716870.0,democrat
1303,1992.0,Louisiana,Black,Male,629051.0,democrat
1304,1992.0,Louisiana,Other,Female,32693.0,democrat
1305,1992.0,Louisiana,Other,Male,32569.0,democrat
1306,1992.0,Louisiana,White,Female,1473522.0,democrat
1307,1992.0,Louisiana,White,Male,1408298.0,democrat
1308,1992.0,Maine,Black,Female,2210.0,democrat
1309,1992.0,Maine,Black,Male,3074.0,democrat
1310,1992.0,Maine,Other,Female,7149.0,democrat
1311,1992.0,Maine,Other,Male,6507.0,democrat
1312,1992.0,Maine,White,Female,626500.0,democrat
1313,1992.0,Maine,White,Male,593068.0,democrat
1314,1992.0,Maryland,Black,Female,671727.0,democrat
1315,1992.0,Maryland,Black,Male,598656.0,democrat
1316,1992.0,Maryland,Other,Female,89368.0,democrat
1317,1992.0,Maryland,Other,Male,84689.0,democrat
1318,1992.0,Maryland,White,Female,1776319.0,democrat
1319,1992.0,Maryland,White,Male,1702609.0,democrat
1320,1992.0,Massachusetts,Black,Female,179616.0,democrat
1321,1992.0,Massachusetts,Black,Male,167652.0,democrat
1322,1992.0,Massachusetts,Other,Female,91880.0,democrat
1323,1992.0,Massachusetts,Other,Male,89576.0,democrat
1324,1992.0,Massachusetts,White,Female,2860240.0,democrat
1325,1992.0,Massachusetts,White,Male,2639745.0,democrat
1326,1992.0,Michigan,Black,Female,713708.0,democrat
1327,1992.0,Michigan,Black,Male,631463.0,democrat
1328,1992.0,Michigan,Other,Female,90829.0,democrat
1329,1992.0,Michigan,Other,Male,88510.0,democrat
1330,1992.0,Michigan,White,Female,4061264.0,democrat
1331,1992.0,Michigan,White,Male,3893291.0,democrat
1332,1992.0,Minnesota,Black,Female,53752.0,democrat
1333,1992.0,Minnesota,Black,Male,57348.0,democrat
1334,1992.0,Minnesota,Other,Female,73795.0,democrat
1335,1992.0,Minnesota,Other,Male,70638.0,democrat
1336,1992.0,Minnesota,White,Female,2158547.0,democrat
1337,1992.0,Minnesota,White,Male,2081492.0,democrat
1338,1992.0,Mississippi,Black,Female,506996.0,republican
1339,1992.0,Mississippi,Black,Male,439498.0,republican
1340,1992.0,Mississippi,Other,Female,11028.0,republican
1341,1992.0,Mississippi,Other,Male,10245.0,republican
1342,1992.0,Mississippi,White,Female,848593.0,republican
1343,1992.0,Mississippi,White,Male,807374.0,republican
1344,1992.0,Missouri,Black,Female,304947.0,democrat
1345,1992.0,Missouri,Black,Male,265801.0,democrat
1346,1992.0,Missouri,Other,Female,34504.0,democrat
1347,1992.0,Missouri,Other,Male,33447.0,democrat
1348,1992.0,Missouri,White,Female,2358984.0,democrat
1349,1992.0,Missouri,White,Male,2219418.0,democrat
1350,1992.0,Montana,Black,Female,940.0,democrat
1351,1992.0,Montana,Black,Male,1381.0,democrat
1352,1992.0,Montana,Other,Female,27552.0,democrat
1353,1992.0,Montana,Other,Male,26328.0,democrat
1354,1992.0,Montana,White,Female,387467.0,democrat
1355,1992.0,Montana,White,Male,382102.0,democrat
1356,1992.0,Nebraska,Black,Female,30854.0,republican
1357,1992.0,Nebraska,Black,Male,29496.0,republican
1358,1992.0,Nebraska,Other,Female,13820.0,republican
1359,1992.0,Nebraska,Other,Male,13008.0,republican
1360,1992.0,Nebraska,White,Female,779198.0,republican
1361,1992.0,Nebraska,White,Male,745311.0,republican
1362,1992.0,Nevada,Black,Female,46063.0,democrat
1363,1992.0,Nevada,Black,Male,47495.0,democrat
1364,1992.0,Nevada,Other,Female,38228.0,democrat
1365,1992.0,Nevada,Other,Male,34012.0,democrat
1366,1992.0,Nevada,White,Female,579533.0,democrat
1367,1992.0,Nevada,White,Male,606036.0,democrat
1368,1992.0,New Hampshire,Black,Female,3167.0,democrat
1369,1992.0,New Hampshire,Black,Male,3818.0,democrat
1370,1992.0,New Hampshire,Other,Female,6280.0,democrat
1371,1992.0,New Hampshire,Other,Male,6044.0,democrat
1372,1992.0,New Hampshire,White,Female,561002.0,democrat
1373,1992.0,New Hampshire,White,Male,537473.0,democrat
1374,1992.0,New Jersey,Black,Female,588421.0,democrat
1375,1992.0,New Jersey,Black,Male,531683.0,democrat
1376,1992.0,New Jersey,Other,Female,173562.0,democrat
1377,1992.0,New Jersey,Other,Male,166310.0,democrat
1378,1992.0,New Jersey,White,Female,3307059.0,democrat
1379,1992.0,New Jersey,White,Male,3113473.0,democrat
1380,1992.0,New Mexico,Black,Female,16878.0,democrat
1381,1992.0,New Mexico,Black,Male,18593.0,democrat
1382,1992.0,New Mexico,Other,Female,85655.0,democrat
1383,1992.0,New Mexico,Other,Male,79522.0,democrat
1384,1992.0,New Mexico,White,Female,707104.0,democrat
1385,1992.0,New Mexico,White,Male,687690.0,democrat
1386,1992.0,New York,Black,Female,1694338.0,democrat
1387,1992.0,New York,Black,Male,1464757.0,democrat
1388,1992.0,New York,Other,Female,445583.0,democrat
1389,1992.0,New York,Other,Male,444801.0,democrat
1390,1992.0,New York,White,Female,7341785.0,democrat
1391,1992.0,New York,White,Male,6855389.0,democrat
1392,1992.0,North Carolina,Black,Female,815833.0,republican
1393,1992.0,North Carolina,Black,Male,720174.0,republican
1394,1992.0,North Carolina,Other,Female,75113.0,republican
1395,1992.0,North Carolina,Other,Male,70710.0,republican
1396,1992.0,North Carolina,White,Female,2656221.0,republican
1397,1992.0,North Carolina,White,Male,2559163.0,republican
1398,1992.0,North Dakota,Black,Female,1539.0,republican
1399,1992.0,North Dakota,Black,Male,1937.0,republican
1400,1992.0,North Dakota,Other,Female,15461.0,republican
1401,1992.0,North Dakota,Other,Male,14854.0,republican
1402,1992.0,North Dakota,White,Female,302839.0,republican
1403,1992.0,North Dakota,White,Male,301593.0,republican
1404,1992.0,Ohio,Black,Female,644892.0,democrat
1405,1992.0,Ohio,Black,Male,569603.0,democrat
1406,1992.0,Ohio,Other,Female,63069.0,democrat
1407,1992.0,Ohio,Other,Male,61466.0,democrat
1408,1992.0,Ohio,White,Female,4996722.0,democrat
1409,1992.0,Ohio,White,Male,4693679.0,democrat
1410,1992.0,Oklahoma,Black,Female,126974.0,republican
1411,1992.0,Oklahoma,Black,Male,120552.0,republican
1412,1992.0,Oklahoma,Other,Female,155420.0,republican
1413,1992.0,Oklahoma,Other,Male,149317.0,republican
1414,1992.0,Oklahoma,White,Female,1366502.0,republican
1415,1992.0,Oklahoma,White,Male,1301752.0,republican
1416,1992.0,Oregon,Black,Female,24626.0,democrat
1417,1992.0,Oregon,Black,Male,26889.0,democrat
1418,1992.0,Oregon,Other,Female,63885.0,democrat
1419,1992.0,Oregon,Other,Male,60945.0,democrat
1420,1992.0,Oregon,White,Female,1429561.0,democrat
1421,1992.0,Oregon,White,Male,1385849.0,democrat
1422,1992.0,Pennsylvania,Black,Female,615770.0,democrat
1423,1992.0,Pennsylvania,Black,Male,540370.0,democrat
1424,1992.0,Pennsylvania,Other,Female,88731.0,democrat
1425,1992.0,Pennsylvania,Other,Male,87828.0,democrat
1426,1992.0,Pennsylvania,White,Female,5559574.0,democrat
1427,1992.0,Pennsylvania,White,Male,5157177.0,democrat
1428,1992.0,Rhode Island,Black,Female,23623.0,democrat
1429,1992.0,Rhode Island,Black,Male,23424.0,democrat
1430,1992.0,Rhode Island,Other,Female,12579.0,democrat
1431,1992.0,Rhode Island,Other,Male,12404.0,democrat
1432,1992.0,Rhode Island,White,Female,490110.0,democrat
1433,1992.0,Rhode Island,White,Male,450441.0,democrat
1434,1992.0,South Carolina,Black,Female,579304.0,republican
1435,1992.0,South Carolina,Black,Male,510324.0,republican
1436,1992.0,South Carolina,Other,Female,17610.0,republican
1437,1992.0,South Carolina,Other,Male,15568.0,republican
1438,1992.0,South Carolina,White,Female,1268815.0,republican
1439,1992.0,South Carolina,White,Male,1228843.0,republican
1440,1992.0,South Dakota,Black,Female,1277.0,republican
1441,1992.0,South Dakota,Black,Male,2210.0,republican
1442,1992.0,South Dakota,Other,Female,28814.0,republican
1443,1992.0,South Dakota,Other,Male,27817.0,republican
1444,1992.0,South Dakota,White,Female,330779.0,republican
1445,1992.0,South Dakota,White,Male,321904.0,republican
1446,1992.0,Tennessee,Black,Female,436866.0,democrat
1447,1992.0,Tennessee,Black,Male,381152.0,democrat
1448,1992.0,Tennessee,Other,Female,23630.0,democrat
1449,1992.0,Tennessee,Other,Male,22697.0,democrat
1450,1992.0,Tennessee,White,Female,2153415.0,democrat
1451,1992.0,Tennessee,White,Male,2031982.0,democrat
1452,1992.0,Texas,Black,Female,1111449.0,republican
1453,1992.0,Texas,Black,Male,1028682.0,republican
1454,1992.0,Texas,Other,Female,235671.0,republican
1455,1992.0,Texas,Other,Male,233613.0,republican
1456,1992.0,Texas,White,Female,7655938.0,republican
1457,1992.0,Texas,White,Male,7494385.0,republican
1458,1992.0,Utah,Black,Female,5730.0,republican
1459,1992.0,Utah,Black,Male,8110.0,republican
1460,1992.0,Utah,Other,Female,33357.0,republican
1461,1992.0,Utah,Other,Male,32474.0,republican
1462,1992.0,Utah,White,Female,883304.0,republican
1463,1992.0,Utah,White,Male,873824.0,republican
1464,1992.0,Vermont,Black,Female,945.0,democrat
1465,1992.0,Vermont,Black,Male,1275.0,democrat
1466,1992.0,Vermont,Other,Female,2725.0,democrat
1467,1992.0,Vermont,Other,Male,2538.0,democrat
1468,1992.0,Vermont,White,Female,288449.0,democrat
1469,1992.0,Vermont,White,Male,276819.0,democrat
1470,1992.0,Virginia,Black,Female,645066.0,republican
1471,1992.0,Virginia,Black,Male,593485.0,republican
1472,1992.0,Virginia,Other,Female,103857.0,republican
1473,1992.0,Virginia,Other,Male,96821.0,republican
1474,1992.0,Virginia,White,Female,2516442.0,republican
1475,1992.0,Virginia,White,Male,2458636.0,republican
1476,1992.0,Washington,Black,Female,79274.0,democrat
1477,1992.0,Washington,Black,Male,90134.0,democrat
1478,1992.0,Washington,Other,Female,179372.0,democrat
1479,1992.0,Washington,Other,Male,163967.0,democrat
1480,1992.0,Washington,White,Female,2339663.0,democrat
1481,1992.0,Washington,White,Male,2308347.0,democrat
1482,1992.0,West Virginia,Black,Female,29410.0,democrat
1483,1992.0,West Virginia,Black,Male,26636.0,democrat
1484,1992.0,West Virginia,Other,Female,5213.0,democrat
1485,1992.0,West Virginia,Other,Male,4705.0,democrat
1486,1992.0,West Virginia,White,Female,901436.0,democrat
1487,1992.0,West Virginia,White,Male,839051.0,democrat
1488,1992.0,Wisconsin,Black,Female,138783.0,democrat
1489,1992.0,Wisconsin,Black,Male,126133.0,democrat
1490,1992.0,Wisconsin,Other,Female,52540.0,democrat
1491,1992.0,Wisconsin,Other,Male,51502.0,democrat
1492,1992.0,Wisconsin,White,Female,2370024.0,democrat
1493,1992.0,Wisconsin,White,Male,2286416.0,democrat
1494,1992.0,Wyoming,Black,Female,1781.0,republican
1495,1992.0,Wyoming,Black,Male,2084.0,republican
1496,1992.0,Wyoming,Other,Female,6505.0,republican
1497,1992.0,Wyoming,Other,Male,6277.0,republican
1498,1992.0,Wyoming,White,Female,224097.0,republican
1499,1992.0,Wyoming,White,Male,225507.0,republican
1500,1996.0,Alabama,Black,Female,604175.0,republican
1501,1996.0,Alabama,Black,Male,520918.0,republican
1502,1996.0,Alabama,Other,Female,26438.0,republican
1503,1996.0,Alabama,Other,Male,24612.0,republican
1504,1996.0,Alabama,White,Female,1616610.0,republican
1505,1996.0,Alabama,White,Male,1538349.0,republican
1506,1996.0,Alaska,Black,Female,11491.0,republican
1507,1996.0,Alaska,Black,Male,12972.0,republican
1508,1996.0,Alaska,Other,Female,63590.0,republican
1509,1996.0,Alaska,Other,Male,62747.0,republican
1510,1996.0,Alaska,White,Female,216874.0,republican
1511,1996.0,Alaska,White,Male,240895.0,republican
1512,1996.0,Arizona,Black,Female,75907.0,democrat
1513,1996.0,Arizona,Black,Male,81961.0,democrat
1514,1996.0,Arizona,Other,Female,181627.0,democrat
1515,1996.0,Arizona,Other,Male,171488.0,democrat
1516,1996.0,Arizona,White,Female,2049348.0,democrat
1517,1996.0,Arizona,White,Male,2026609.0,democrat
1518,1996.0,Arkansas,Black,Female,218690.0,democrat
1519,1996.0,Arkansas,Black,Male,192760.0,democrat
1520,1996.0,Arkansas,Other,Female,17495.0,democrat
1521,1996.0,Arkansas,Other,Male,16094.0,democrat
1522,1996.0,Arkansas,White,Female,1087518.0,democrat
1523,1996.0,Arkansas,White,Male,1039552.0,democrat
1524,1996.0,California,Black,Female,1237485.0,democrat
1525,1996.0,California,Black,Male,1197412.0,democrat
1526,1996.0,California,Other,Female,2109892.0,democrat
1527,1996.0,California,Other,Male,1989588.0,democrat
1528,1996.0,California,White,Female,12690865.0,democrat
1529,1996.0,California,White,Male,12793592.0,democrat
1530,1996.0,Colorado,Black,Female,81395.0,republican
1531,1996.0,Colorado,Black,Male,85277.0,republican
1532,1996.0,Colorado,Other,Female,69197.0,republican
1533,1996.0,Colorado,Other,Male,64208.0,republican
1534,1996.0,Colorado,White,Female,1808880.0,republican
1535,1996.0,Colorado,White,Male,1811015.0,republican
1536,1996.0,Connecticut,Black,Female,167654.0,democrat
1537,1996.0,Connecticut,Black,Male,151534.0,democrat
1538,1996.0,Connecticut,Other,Female,42778.0,democrat
1539,1996.0,Connecticut,Other,Male,41753.0,democrat
1540,1996.0,Connecticut,White,Female,1511353.0,democrat
1541,1996.0,Connecticut,White,Male,1421613.0,democrat
1542,1996.0,Delaware,Black,Female,73341.0,democrat
1543,1996.0,Delaware,Black,Male,66178.0,democrat
1544,1996.0,Delaware,Other,Female,8703.0,democrat
1545,1996.0,Delaware,Other,Male,8063.0,democrat
1546,1996.0,Delaware,White,Female,299109.0,democrat
1547,1996.0,Delaware,White,Male,285583.0,democrat
1548,1996.0,Florida,Black,Female,1145426.0,democrat
1549,1996.0,Florida,Black,Male,1060709.0,democrat
1550,1996.0,Florida,Other,Female,159549.0,democrat
1551,1996.0,Florida,Other,Male,144043.0,democrat
1552,1996.0,Florida,White,Female,6320722.0,democrat
1553,1996.0,Florida,White,Male,6022911.0,democrat
1554,1996.0,Georgia,Black,Female,1130977.0,republican
1555,1996.0,Georgia,Black,Male,1001827.0,republican
1556,1996.0,Georgia,Other,Female,78710.0,republican
1557,1996.0,Georgia,Other,Male,76404.0,republican
1558,1996.0,Georgia,White,Female,2627454.0,republican
1559,1996.0,Georgia,White,Male,2585697.0,republican
1560,1996.0,Hawaii,Black,Female,13948.0,democrat
1561,1996.0,Hawaii,Black,Male,19173.0,democrat
1562,1996.0,Hawaii,Other,Female,405628.0,democrat
1563,1996.0,Hawaii,Other,Male,387970.0,democrat
1564,1996.0,Hawaii,White,Female,175190.0,democrat
1565,1996.0,Hawaii,White,Male,201846.0,democrat
1566,1996.0,Idaho,Black,Female,2285.0,republican
1567,1996.0,Idaho,Black,Male,3081.0,republican
1568,1996.0,Idaho,Other,Female,14973.0,republican
1569,1996.0,Idaho,Other,Male,14095.0,republican
1570,1996.0,Idaho,White,Female,584689.0,republican
1571,1996.0,Idaho,White,Male,583960.0,republican
1572,1996.0,Illinois,Black,Female,992696.0,democrat
1573,1996.0,Illinois,Black,Male,876117.0,democrat
1574,1996.0,Illinois,Other,Female,217016.0,democrat
1575,1996.0,Illinois,Other,Male,207534.0,democrat
1576,1996.0,Illinois,White,Female,4983927.0,democrat
1577,1996.0,Illinois,White,Male,4824707.0,democrat
1578,1996.0,Indiana,Black,Female,259819.0,republican
1579,1996.0,Indiana,Black,Male,235492.0,republican
1580,1996.0,Indiana,Other,Female,34578.0,republican
1581,1996.0,Indiana,Other,Male,32920.0,republican
1582,1996.0,Indiana,White,Female,2728981.0,republican
1583,1996.0,Indiana,White,Male,2614223.0,republican
1584,1996.0,Iowa,Black,Female,29119.0,democrat
1585,1996.0,Iowa,Black,Male,30400.0,democrat
1586,1996.0,Iowa,Other,Female,21466.0,democrat
1587,1996.0,Iowa,Other,Male,20568.0,democrat
1588,1996.0,Iowa,White,Female,1423624.0,democrat
1589,1996.0,Iowa,White,Male,1354823.0,democrat
1590,1996.0,Kansas,Black,Female,78571.0,republican
1591,1996.0,Kansas,Black,Male,78445.0,republican
1592,1996.0,Kansas,Other,Female,35347.0,republican
1593,1996.0,Kansas,Other,Male,33698.0,republican
1594,1996.0,Kansas,White,Female,1213831.0,republican
1595,1996.0,Kansas,White,Male,1174662.0,republican
1596,1996.0,Kentucky,Black,Female,149989.0,democrat
1597,1996.0,Kentucky,Black,Male,137886.0,democrat
1598,1996.0,Kentucky,Other,Female,16459.0,democrat
1599,1996.0,Kentucky,Other,Male,15178.0,democrat
1600,1996.0,Kentucky,White,Female,1846500.0,democrat
1601,1996.0,Kentucky,White,Male,1753523.0,democrat
1602,1996.0,Louisiana,Black,Female,754581.0,democrat
1603,1996.0,Louisiana,Black,Male,666942.0,democrat
1604,1996.0,Louisiana,Other,Female,38522.0,democrat
1605,1996.0,Louisiana,Other,Male,38311.0,democrat
1606,1996.0,Louisiana,White,Female,1481746.0,democrat
1607,1996.0,Louisiana,White,Male,1418775.0,democrat
1608,1996.0,Maine,Black,Female,2591.0,democrat
1609,1996.0,Maine,Black,Male,3410.0,democrat
1610,1996.0,Maine,Other,Female,8032.0,democrat
1611,1996.0,Maine,Other,Male,6968.0,democrat
1612,1996.0,Maine,White,Female,631072.0,democrat
1613,1996.0,Maine,White,Male,596987.0,democrat
1614,1996.0,Maryland,Black,Female,747297.0,democrat
1615,1996.0,Maryland,Black,Male,658841.0,democrat
1616,1996.0,Maryland,Other,Female,109397.0,democrat
1617,1996.0,Maryland,Other,Male,100943.0,democrat
1618,1996.0,Maryland,White,Female,1783129.0,democrat
1619,1996.0,Maryland,White,Male,1712379.0,democrat
1620,1996.0,Massachusetts,Black,Female,197488.0,democrat
1621,1996.0,Massachusetts,Black,Male,182988.0,democrat
1622,1996.0,Massachusetts,Other,Female,116421.0,democrat
1623,1996.0,Massachusetts,Other,Male,109847.0,democrat
1624,1996.0,Massachusetts,White,Female,2892540.0,democrat
1625,1996.0,Massachusetts,White,Male,2680472.0,democrat
1626,1996.0,Michigan,Black,Female,748136.0,democrat
1627,1996.0,Michigan,Black,Male,668453.0,democrat
1628,1996.0,Michigan,Other,Female,111048.0,democrat
1629,1996.0,Michigan,Other,Male,107430.0,democrat
1630,1996.0,Michigan,White,Female,4131188.0,democrat
1631,1996.0,Michigan,White,Male,3992390.0,democrat
1632,1996.0,Minnesota,Black,Female,71630.0,democrat
1633,1996.0,Minnesota,Black,Male,75479.0,democrat
1634,1996.0,Minnesota,Other,Female,89607.0,democrat
1635,1996.0,Minnesota,Other,Male,86135.0,democrat
1636,1996.0,Minnesota,White,Female,2227192.0,democrat
1637,1996.0,Minnesota,White,Male,2162784.0,democrat
1638,1996.0,Mississippi,Black,Female,535588.0,republican
1639,1996.0,Mississippi,Black,Male,468725.0,republican
1640,1996.0,Mississippi,Other,Female,13445.0,republican
1641,1996.0,Mississippi,Other,Male,12257.0,republican
1642,1996.0,Mississippi,White,Female,877314.0,republican
1643,1996.0,Mississippi,White,Male,840756.0,republican
